error,rounds
21105,0.022137
21109,0.022124
21113,0.022111
21117,0.022097
21121,0.022084
21125,0.022071
21129,0.022058
21133,0.022045
21137,0.022032
21141,0.022019
21145,0.022006
21149,0.021993
21153,0.02198
21157,0.021967
21161,0.021954
21165,0.021941
21169,0.021928
21173,0.021915
21177,0.021902
21181,0.021889
21185,0.021876
21189,0.021863
21193,0.02185
21197,0.021837
21201,0.021824
21205,0.021812
21209,0.021799
21213,0.021786
21217,0.021773
21221,0.02176
21225,0.021748
21229,0.021735
21233,0.021722
21237,0.021709
21241,0.021697
21245,0.021684
21249,0.021671
21253,0.021658
21257,0.021646
21261,0.021633
21265,0.02162
21269,0.021608
21273,0.021595
21277,0.021582
21281,0.02157
21285,0.021557
21289,0.021545
21293,0.021532
21297,0.02152
21301,0.021507
21305,0.021494
21309,0.021482
21313,0.021469
21317,0.021457
21321,0.021444
21325,0.021432
21329,0.021419
21333,0.021407
21337,0.021395
21341,0.021382
21345,0.02137
21349,0.021357
21353,0.021345
21357,0.021333
21361,0.02132
21365,0.021308
21369,0.021296
21373,0.021283
21377,0.021271
21381,0.021259
21385,0.021246
21389,0.021234
21393,0.021222
21397,0.02121
21401,0.021197
21405,0.021185
21409,0.021173
21413,0.021161
21417,0.021148
21421,0.021136
21425,0.021124
21429,0.021112
21433,0.0211
21437,0.021088
21441,0.021075
21445,0.021063
21449,0.021051
21453,0.021039
21457,0.021027
21461,0.021015
21465,0.021003
21469,0.020991
21473,0.020979
21477,0.020967
21481,0.020955
21485,0.020943
21489,0.020931
21493,0.020919
21497,0.020907
21501,0.020895
21505,0.020883
21509,0.020871
21513,0.020859
21517,0.020847
21521,0.020836
21525,0.020824
21529,0.020812
21533,0.0208
21537,0.020788
21541,0.020776
21545,0.020764
21549,0.020753
21553,0.020741
21557,0.020729
21561,0.020717
21565,0.020705
21569,0.020694
21573,0.020682
21577,0.02067
21581,0.020659
21585,0.020647
21589,0.020635
21593,0.020623
21597,0.020612
21601,0.0206
21605,0.020589
21609,0.020577
21613,0.020565
21617,0.020554
21621,0.020542
21625,0.02053
21629,0.020519
21633,0.020507
21637,0.020496
21641,0.020484
21645,0.020473
21649,0.020461
21653,0.02045
21657,0.020438
21661,0.020427
21665,0.020415
21669,0.020404
21673,0.020392
21677,0.020381
21681,0.020369
21685,0.020358
21689,0.020346
21693,0.020335
21697,0.020324
21701,0.020312
21705,0.020301
21709,0.02029
21713,0.020278
21717,0.020267
21721,0.020256
21725,0.020244
21729,0.020233
21733,0.020222
21737,0.02021
21741,0.020199
21745,0.020188
21749,0.020177
21753,0.020165
21757,0.020154
21761,0.020143
21765,0.020132
21769,0.02012
21773,0.020109
21777,0.020098
21781,0.020087
21785,0.020076
21789,0.020065
21793,0.020053
21797,0.020042
21801,0.020031
21805,0.02002
21809,0.020009
21813,0.019998
21817,0.019987
21821,0.019976
21825,0.019965
21829,0.019954
21833,0.019943
21837,0.019932
21841,0.019921
21845,0.01991
21849,0.019899
21853,0.019888
21857,0.019877
21861,0.019866
21865,0.019855
21869,0.019844
21873,0.019833
21877,0.019822
21881,0.019811
21885,0.0198
21889,0.019789
21893,0.019778
21897,0.019768
21901,0.019757
21905,0.019746
21909,0.019735
21913,0.019724
21917,0.019713
21921,0.019703
21925,0.019692
21929,0.019681
21933,0.01967
21937,0.019659
21941,0.019649
21945,0.019638
21949,0.019627
21953,0.019617
21957,0.019606
21961,0.019595
21965,0.019584
21969,0.019574
21973,0.019563
21977,0.019552
21981,0.019542
21985,0.019531
21989,0.01952
21993,0.01951
21997,0.019499
22001,0.019489
22005,0.019478
22009,0.019467
22013,0.019457
22017,0.019446
22021,0.019436
22025,0.019425
22029,0.019415
22033,0.019404
22037,0.019394
22041,0.019383
22045,0.019373
22049,0.019362
22053,0.019352
22057,0.019341
22061,0.019331
22065,0.01932
22069,0.01931
22073,0.019299
22077,0.019289
22081,0.019279
22085,0.019268
22089,0.019258
22093,0.019247
22097,0.019237
22101,0.019227
22105,0.019216
22109,0.019206
22113,0.019196
22117,0.019185
22121,0.019175
22125,0.019165
22129,0.019154
22133,0.019144
22137,0.019134
22141,0.019124
22145,0.019113
22149,0.019103
22153,0.019093
22157,0.019083
22161,0.019072
22165,0.019062
22169,0.019052
22173,0.019042
22177,0.019032
22181,0.019022
22185,0.019011
22189,0.019001
22193,0.018991
22197,0.018981
22201,0.018971
22205,0.018961
22209,0.018951
22213,0.01894
22217,0.01893
22221,0.01892
22225,0.01891
22229,0.0189
22233,0.01889
22237,0.01888
22241,0.01887
22245,0.01886
22249,0.01885
22253,0.01884
22257,0.01883
22261,0.01882
22265,0.01881
22269,0.0188
22273,0.01879
22277,0.01878
22281,0.01877
22285,0.01876
22289,0.01875
22293,0.01874
22297,0.018731
22301,0.018721
22305,0.018711
22309,0.018701
22313,0.018691
22317,0.018681
22321,0.018671
22325,0.018661
22329,0.018652
22333,0.018642
22337,0.018632
22341,0.018622
22345,0.018612
22349,0.018603
22353,0.018593
22357,0.018583
22361,0.018573
22365,0.018564
22369,0.018554
22373,0.018544
22377,0.018534
22381,0.018525
22385,0.018515
22389,0.018505
22393,0.018496
22397,0.018486
22401,0.018476
22405,0.018467
22409,0.018457
22413,0.018447
22417,0.018438
22421,0.018428
22425,0.018418
22429,0.018409
22433,0.018399
22437,0.018389
22441,0.01838
22445,0.01837
22449,0.018361
22453,0.018351
22457,0.018342
22461,0.018332
22465,0.018323
22469,0.018313
22473,0.018304
22477,0.018294
22481,0.018285
22485,0.018275
22489,0.018266
22493,0.018256
22497,0.018247
22501,0.018237
22505,0.018228
22509,0.018218
22513,0.018209
22517,0.018199
22521,0.01819
22525,0.018181
22529,0.018171
22533,0.018162
22537,0.018152
22541,0.018143
22545,0.018134
22549,0.018124
22553,0.018115
22557,0.018106
22561,0.018096
22565,0.018087
22569,0.018078
22573,0.018068
22577,0.018059
22581,0.01805
22585,0.01804
22589,0.018031
22593,0.018022
22597,0.018013
22601,0.018003
22605,0.017994
22609,0.017985
22613,0.017976
22617,0.017966
22621,0.017957
22625,0.017948
22629,0.017939
22633,0.01793
22637,0.01792
22641,0.017911
22645,0.017902
22649,0.017893
22653,0.017884
22657,0.017875
22661,0.017866
22665,0.017856
22669,0.017847
22673,0.017838
22677,0.017829
22681,0.01782
22685,0.017811
22689,0.017802
22693,0.017793
22697,0.017784
22701,0.017775
22705,0.017766
22709,0.017757
22713,0.017748
22717,0.017739
22721,0.01773
22725,0.017721
22729,0.017712
22733,0.017703
22737,0.017694
22741,0.017685
22745,0.017676
22749,0.017667
22753,0.017658
22757,0.017649
22761,0.01764
22765,0.017631
22769,0.017622
22773,0.017613
22777,0.017604
22781,0.017595
22785,0.017587
22789,0.017578
22793,0.017569
22797,0.01756
22801,0.017551
22805,0.017542
22809,0.017533
22813,0.017525
22817,0.017516
22821,0.017507
22825,0.017498
22829,0.017489
22833,0.017481
22837,0.017472
22841,0.017463
22845,0.017454
22849,0.017445
22853,0.017437
22857,0.017428
22861,0.017419
22865,0.01741
22869,0.017402
22873,0.017393
22877,0.017384
22881,0.017376
22885,0.017367
22889,0.017358
22893,0.01735
22897,0.017341
22901,0.017332
22905,0.017324
22909,0.017315
22913,0.017306
22917,0.017298
22921,0.017289
22925,0.01728
22929,0.017272
22933,0.017263
22937,0.017255
22941,0.017246
22945,0.017237
22949,0.017229
22953,0.01722
22957,0.017212
22961,0.017203
22965,0.017195
22969,0.017186
22973,0.017178
22977,0.017169
22981,0.017161
22985,0.017152
22989,0.017144
22993,0.017135
22997,0.017127
23001,0.017118
23005,0.01711
23009,0.017101
23013,0.017093
23017,0.017084
23021,0.017076
23025,0.017067
23029,0.017059
23033,0.01705
23037,0.017042
23041,0.017034
23045,0.017025
23049,0.017017
23053,0.017008
23057,0.017
23061,0.016992
23065,0.016983
23069,0.016975
23073,0.016967
23077,0.016958
23081,0.01695
23085,0.016942
23089,0.016933
23093,0.016925
23097,0.016917
23101,0.016908
23105,0.0169
23109,0.016892
23113,0.016884
23117,0.016875
23121,0.016867
23125,0.016859
23129,0.016851
23133,0.016842
23137,0.016834
23141,0.016826
23145,0.016818
23149,0.016809
23153,0.016801
23157,0.016793
23161,0.016785
23165,0.016777
23169,0.016768
23173,0.01676
23177,0.016752
23181,0.016744
23185,0.016736
23189,0.016728
23193,0.016719
23197,0.016711
23201,0.016703
23205,0.016695
23209,0.016687
23213,0.016679
23217,0.016671
23221,0.016663
23225,0.016655
23229,0.016647
23233,0.016638
23237,0.01663
23241,0.016622
23245,0.016614
23249,0.016606
23253,0.016598
23257,0.01659
23261,0.016582
23265,0.016574
23269,0.016566
23273,0.016558
23277,0.01655
23281,0.016542
23285,0.016534
23289,0.016526
23293,0.016518
23297,0.01651
23301,0.016502
23305,0.016494
23309,0.016486
23313,0.016478
23317,0.016471
23321,0.016463
23325,0.016455
23329,0.016447
23333,0.016439
23337,0.016431
23341,0.016423
23345,0.016415
23349,0.016407
23353,0.016399
23357,0.016392
23361,0.016384
23365,0.016376
23369,0.016368
23373,0.01636
23377,0.016352
23381,0.016345
23385,0.016337
23389,0.016329
23393,0.016321
23397,0.016313
23401,0.016306
23405,0.016298
23409,0.01629
23413,0.016282
23417,0.016274
23421,0.016267
23425,0.016259
23429,0.016251
23433,0.016243
23437,0.016236
23441,0.016228
23445,0.01622
23449,0.016213
23453,0.016205
23457,0.016197
23461,0.016189
23465,0.016182
23469,0.016174
23473,0.016166
23477,0.016159
23481,0.016151
23485,0.016143
23489,0.016136
23493,0.016128
23497,0.01612
23501,0.016113
23505,0.016105
23509,0.016098
23513,0.01609
23517,0.016082
23521,0.016075
23525,0.016067
23529,0.01606
23533,0.016052
23537,0.016044
23541,0.016037
23545,0.016029
23549,0.016022
23553,0.016014
23557,0.016007
23561,0.015999
23565,0.015992
23569,0.015984
23573,0.015977
23577,0.015969
23581,0.015962
23585,0.015954
23589,0.015947
23593,0.015939
23597,0.015932
23601,0.015924
23605,0.015917
23609,0.015909
23613,0.015902
23617,0.015894
23621,0.015887
23625,0.015879
23629,0.015872
23633,0.015864
23637,0.015857
23641,0.01585
23645,0.015842
23649,0.015835
23653,0.015827
23657,0.01582
23661,0.015813
23665,0.015805
23669,0.015798
23673,0.015791
23677,0.015783
23681,0.015776
23685,0.015768
23689,0.015761
23693,0.015754
23697,0.015746
23701,0.015739
23705,0.015732
23709,0.015724
23713,0.015717
23717,0.01571
23721,0.015703
23725,0.015695
23729,0.015688
23733,0.015681
23737,0.015673
23741,0.015666
23745,0.015659
23749,0.015652
23753,0.015644
23757,0.015637
23761,0.01563
23765,0.015623
23769,0.015615
23773,0.015608
23777,0.015601
23781,0.015594
23785,0.015587
23789,0.015579
23793,0.015572
23797,0.015565
23801,0.015558
23805,0.015551
23809,0.015544
23813,0.015536
23817,0.015529
23821,0.015522
23825,0.015515
23829,0.015508
23833,0.015501
23837,0.015493
23841,0.015486
23845,0.015479
23849,0.015472
23853,0.015465
23857,0.015458
23861,0.015451
23865,0.015444
23869,0.015437
23873,0.01543
23877,0.015423
23881,0.015415
23885,0.015408
23889,0.015401
23893,0.015394
23897,0.015387
23901,0.01538
23905,0.015373
23909,0.015366
23913,0.015359
23917,0.015352
23921,0.015345
23925,0.015338
23929,0.015331
23933,0.015324
23937,0.015317
23941,0.01531
23945,0.015303
23949,0.015296
23953,0.015289
23957,0.015282
23961,0.015275
23965,0.015268
23969,0.015261
23973,0.015254
23977,0.015248
23981,0.015241
23985,0.015234
23989,0.015227
23993,0.01522
23997,0.015213
24001,0.015206
24005,0.015199
24009,0.015192
24013,0.015185
24017,0.015179
24021,0.015172
24025,0.015165
24029,0.015158
24033,0.015151
24037,0.015144
24041,0.015137
24045,0.015131
24049,0.015124
24053,0.015117
24057,0.01511
24061,0.015103
24065,0.015096
24069,0.01509
24073,0.015083
24077,0.015076
24081,0.015069
24085,0.015062
24089,0.015056
24093,0.015049
24097,0.015042
24101,0.015035
24105,0.015029
24109,0.015022
24113,0.015015
24117,0.015008
24121,0.015002
24125,0.014995
24129,0.014988
24133,0.014981
24137,0.014975
24141,0.014968
24145,0.014961
24149,0.014955
24153,0.014948
24157,0.014941
24161,0.014935
24165,0.014928
24169,0.014921
24173,0.014915
24177,0.014908
24181,0.014901
24185,0.014895
24189,0.014888
24193,0.014881
24197,0.014875
24201,0.014868
24205,0.014861
24209,0.014855
24213,0.014848
24217,0.014842
24221,0.014835
24225,0.014828
24229,0.014822
24233,0.014815
24237,0.014809
24241,0.014802
24245,0.014795
24249,0.014789
24253,0.014782
24257,0.014776
24261,0.014769
24265,0.014763
24269,0.014756
24273,0.014749
24277,0.014743
24281,0.014736
24285,0.01473
24289,0.014723
24293,0.014717
24297,0.01471
24301,0.014704
24305,0.014697
24309,0.014691
24313,0.014684
24317,0.014678
24321,0.014671
24325,0.014665
24329,0.014658
24333,0.014652
24337,0.014646
24341,0.014639
24345,0.014633
24349,0.014626
24353,0.01462
24357,0.014613
24361,0.014607
24365,0.0146
24369,0.014594
24373,0.014588
24377,0.014581
24381,0.014575
24385,0.014568
24389,0.014562
24393,0.014556
24397,0.014549
24401,0.014543
24405,0.014536
24409,0.01453
24413,0.014524
24417,0.014517
24421,0.014511
24425,0.014505
24429,0.014498
24433,0.014492
24437,0.014486
24441,0.014479
24445,0.014473
24449,0.014467
24453,0.01446
24457,0.014454
24461,0.014448
24465,0.014441
24469,0.014435
24473,0.014429
24477,0.014423
24481,0.014416
24485,0.01441
24489,0.014404
24493,0.014397
24497,0.014391
24501,0.014385
24505,0.014379
24509,0.014372
24513,0.014366
24517,0.01436
24521,0.014354
24525,0.014347
24529,0.014341
24533,0.014335
24537,0.014329
24541,0.014323
24545,0.014316
24549,0.01431
24553,0.014304
24557,0.014298
24561,0.014292
24565,0.014285
24569,0.014279
24573,0.014273
24577,0.014267
24581,0.014261
24585,0.014255
24589,0.014248
24593,0.014242
24597,0.014236
24601,0.01423
24605,0.014224
24609,0.014218
24613,0.014212
24617,0.014205
24621,0.014199
24625,0.014193
24629,0.014187
24633,0.014181
24637,0.014175
24641,0.014169
24645,0.014163
24649,0.014157
24653,0.014151
24657,0.014144
24661,0.014138
24665,0.014132
24669,0.014126
24673,0.01412
24677,0.014114
24681,0.014108
24685,0.014102
24689,0.014096
24693,0.01409
24697,0.014084
24701,0.014078
24705,0.014072
24709,0.014066
24713,0.01406
24717,0.014054
24721,0.014048
24725,0.014042
24729,0.014036
24733,0.01403
24737,0.014024
24741,0.014018
24745,0.014012
24749,0.014006
24753,0.014
24757,0.013994
24761,0.013988
24765,0.013982
24769,0.013976
24773,0.01397
24777,0.013964
24781,0.013958
24785,0.013952
24789,0.013946
24793,0.013941
24797,0.013935
24801,0.013929
24805,0.013923
24809,0.013917
24813,0.013911
24817,0.013905
24821,0.013899
24825,0.013893
24829,0.013887
24833,0.013882
24837,0.013876
24841,0.01387
24845,0.013864
24849,0.013858
24853,0.013852
24857,0.013846
24861,0.01384
24865,0.013835
24869,0.013829
24873,0.013823
24877,0.013817
24881,0.013811
24885,0.013805
24889,0.0138
24893,0.013794
24897,0.013788
24901,0.013782
24905,0.013776
24909,0.013771
24913,0.013765
24917,0.013759
24921,0.013753
24925,0.013747
24929,0.013742
24933,0.013736
24937,0.01373
24941,0.013724
24945,0.013719
24949,0.013713
24953,0.013707
24957,0.013701
24961,0.013696
24965,0.01369
24969,0.013684
24973,0.013678
24977,0.013673
24981,0.013667
24985,0.013661
24989,0.013656
24993,0.01365
24997,0.013644
25001,0.013638
25005,0.013633
25009,0.013627
25013,0.013621
25017,0.013616
25021,0.01361
25025,0.013604
25029,0.013599
25033,0.013593
25037,0.013587
25041,0.013582
25045,0.013576
25049,0.01357
25053,0.013565
25057,0.013559
25061,0.013553
25065,0.013548
25069,0.013542
25073,0.013537
25077,0.013531
25081,0.013525
25085,0.01352
25089,0.013514
25093,0.013509
25097,0.013503
25101,0.013497
25105,0.013492
25109,0.013486
25113,0.013481
25117,0.013475
25121,0.013469
25125,0.013464
25129,0.013458
25133,0.013453
25137,0.013447
25141,0.013442
25145,0.013436
25149,0.01343
25153,0.013425
25157,0.013419
25161,0.013414
25165,0.013408
25169,0.013403
25173,0.013397
25177,0.013392
25181,0.013386
25185,0.013381
25189,0.013375
25193,0.01337
25197,0.013364
25201,0.013359
25205,0.013353
25209,0.013348
25213,0.013342
25217,0.013337
25221,0.013331
25225,0.013326
25229,0.01332
25233,0.013315
25237,0.013309
25241,0.013304
25245,0.013299
25249,0.013293
25253,0.013288
25257,0.013282
25261,0.013277
25265,0.013271
25269,0.013266
25273,0.01326
25277,0.013255
25281,0.01325
25285,0.013244
25289,0.013239
25293,0.013233
25297,0.013228
25301,0.013223
25305,0.013217
25309,0.013212
25313,0.013206
25317,0.013201
25321,0.013196
25325,0.01319
25329,0.013185
25333,0.01318
25337,0.013174
25341,0.013169
25345,0.013163
25349,0.013158
25353,0.013153
25357,0.013147
25361,0.013142
25365,0.013137
25369,0.013131
25373,0.013126
25377,0.013121
25381,0.013115
25385,0.01311
25389,0.013105
25393,0.0131
25397,0.013094
25401,0.013089
25405,0.013084
25409,0.013078
25413,0.013073
25417,0.013068
25421,0.013062
25425,0.013057
25429,0.013052
25433,0.013047
25437,0.013041
25441,0.013036
25445,0.013031
25449,0.013026
25453,0.01302
25457,0.013015
25461,0.01301
25465,0.013005
25469,0.012999
25473,0.012994
25477,0.012989
25481,0.012984
25485,0.012978
25489,0.012973
25493,0.012968
25497,0.012963
25501,0.012958
25505,0.012952
25509,0.012947
25513,0.012942
25517,0.012937
25521,0.012932
25525,0.012926
25529,0.012921
25533,0.012916
25537,0.012911
25541,0.012906
25545,0.012901
25549,0.012895
25553,0.01289
25557,0.012885
25561,0.01288
25565,0.012875
25569,0.01287
25573,0.012864
25577,0.012859
25581,0.012854
25585,0.012849
25589,0.012844
25593,0.012839
25597,0.012834
25601,0.012829
25605,0.012823
25609,0.012818
25613,0.012813
25617,0.012808
25621,0.012803
25625,0.012798
25629,0.012793
25633,0.012788
25637,0.012783
25641,0.012778
25645,0.012773
25649,0.012767
25653,0.012762
25657,0.012757
25661,0.012752
25665,0.012747
25669,0.012742
25673,0.012737
25677,0.012732
25681,0.012727
25685,0.012722
25689,0.012717
25693,0.012712
25697,0.012707
25701,0.012702
25705,0.012697
25709,0.012692
25713,0.012687
25717,0.012682
25721,0.012677
25725,0.012672
25729,0.012667
25733,0.012662
25737,0.012657
25741,0.012652
25745,0.012647
25749,0.012642
25753,0.012637
25757,0.012632
25761,0.012627
25765,0.012622
25769,0.012617
25773,0.012612
25777,0.012607
25781,0.012602
25785,0.012597
25789,0.012592
25793,0.012587
25797,0.012582
25801,0.012577
25805,0.012572
25809,0.012567
25813,0.012562
25817,0.012558
25821,0.012553
25825,0.012548
25829,0.012543
25833,0.012538
25837,0.012533
25841,0.012528
25845,0.012523
25849,0.012518
25853,0.012513
25857,0.012508
25861,0.012504
25865,0.012499
25869,0.012494
25873,0.012489
25877,0.012484
25881,0.012479
25885,0.012474
25889,0.012469
25893,0.012465
25897,0.01246
25901,0.012455
25905,0.01245
25909,0.012445
25913,0.01244
25917,0.012435
25921,0.012431
25925,0.012426
25929,0.012421
25933,0.012416
25937,0.012411
25941,0.012407
25945,0.012402
25949,0.012397
25953,0.012392
25957,0.012387
25961,0.012382
25965,0.012378
25969,0.012373
25973,0.012368
25977,0.012363
25981,0.012358
25985,0.012354
25989,0.012349
25993,0.012344
25997,0.012339
26001,0.012335
26005,0.01233
26009,0.012325
26013,0.01232
26017,0.012315
26021,0.012311
26025,0.012306
26029,0.012301
26033,0.012296
26037,0.012292
26041,0.012287
26045,0.012282
26049,0.012278
26053,0.012273
26057,0.012268
26061,0.012263
26065,0.012259
26069,0.012254
26073,0.012249
26077,0.012244
26081,0.01224
26085,0.012235
26089,0.01223
26093,0.012226
26097,0.012221
26101,0.012216
26105,0.012212
26109,0.012207
26113,0.012202
26117,0.012198
26121,0.012193
26125,0.012188
26129,0.012184
26133,0.012179
26137,0.012174
26141,0.01217
26145,0.012165
26149,0.01216
26153,0.012156
26157,0.012151
26161,0.012146
26165,0.012142
26169,0.012137
26173,0.012132
26177,0.012128
26181,0.012123
26185,0.012118
26189,0.012114
26193,0.012109
26197,0.012105
26201,0.0121
26205,0.012095
26209,0.012091
26213,0.012086
26217,0.012082
26221,0.012077
26225,0.012072
26229,0.012068
26233,0.012063
26237,0.012059
26241,0.012054
26245,0.012049
26249,0.012045
26253,0.01204
26257,0.012036
26261,0.012031
26265,0.012027
26269,0.012022
26273,0.012017
26277,0.012013
26281,0.012008
26285,0.012004
26289,0.011999
26293,0.011995
26297,0.01199
26301,0.011986
26305,0.011981
26309,0.011977
26313,0.011972
26317,0.011968
26321,0.011963
26325,0.011959
26329,0.011954
26333,0.011949
26337,0.011945
26341,0.01194
26345,0.011936
26349,0.011931
26353,0.011927
26357,0.011922
26361,0.011918
26365,0.011913
26369,0.011909
26373,0.011905
26377,0.0119
26381,0.011896
26385,0.011891
26389,0.011887
26393,0.011882
26397,0.011878
26401,0.011873
26405,0.011869
26409,0.011864
26413,0.01186
26417,0.011855
26421,0.011851
26425,0.011847
26429,0.011842
26433,0.011838
26437,0.011833
26441,0.011829
26445,0.011824
26449,0.01182
26453,0.011816
26457,0.011811
26461,0.011807
26465,0.011802
26469,0.011798
26473,0.011793
26477,0.011789
26481,0.011785
26485,0.01178
26489,0.011776
26493,0.011771
26497,0.011767
26501,0.011763
26505,0.011758
26509,0.011754
26513,0.01175
26517,0.011745
26521,0.011741
26525,0.011736
26529,0.011732
26533,0.011728
26537,0.011723
26541,0.011719
26545,0.011715
26549,0.01171
26553,0.011706
26557,0.011702
26561,0.011697
26565,0.011693
26569,0.011689
26573,0.011684
26577,0.01168
26581,0.011676
26585,0.011671
26589,0.011667
26593,0.011663
26597,0.011658
26601,0.011654
26605,0.01165
26609,0.011645
26613,0.011641
26617,0.011637
26621,0.011632
26625,0.011628
26629,0.011624
26633,0.011619
26637,0.011615
26641,0.011611
26645,0.011607
26649,0.011602
26653,0.011598
26657,0.011594
26661,0.01159
26665,0.011585
26669,0.011581
26673,0.011577
26677,0.011572
26681,0.011568
26685,0.011564
26689,0.01156
26693,0.011555
26697,0.011551
26701,0.011547
26705,0.011543
26709,0.011538
26713,0.011534
26717,0.01153
26721,0.011526
26725,0.011522
26729,0.011517
26733,0.011513
26737,0.011509
26741,0.011505
26745,0.0115
26749,0.011496
26753,0.011492
26757,0.011488
26761,0.011484
26765,0.011479
26769,0.011475
26773,0.011471
26777,0.011467
26781,0.011463
26785,0.011458
26789,0.011454
26793,0.01145
26797,0.011446
26801,0.011442
26805,0.011437
26809,0.011433
26813,0.011429
26817,0.011425
26821,0.011421
26825,0.011417
26829,0.011413
26833,0.011408
26837,0.011404
26841,0.0114
26845,0.011396
26849,0.011392
26853,0.011388
26857,0.011383
26861,0.011379
26865,0.011375
26869,0.011371
26873,0.011367
26877,0.011363
26881,0.011359
26885,0.011355
26889,0.01135
26893,0.011346
26897,0.011342
26901,0.011338
26905,0.011334
26909,0.01133
26913,0.011326
26917,0.011322
26921,0.011318
26925,0.011314
26929,0.011309
26933,0.011305
26937,0.011301
26941,0.011297
26945,0.011293
26949,0.011289
26953,0.011285
26957,0.011281
26961,0.011277
26965,0.011273
26969,0.011269
26973,0.011265
26977,0.011261
26981,0.011256
26985,0.011252
26989,0.011248
26993,0.011244
26997,0.01124
27001,0.011236
27005,0.011232
27009,0.011228
27013,0.011224
27017,0.01122
27021,0.011216
27025,0.011212
27029,0.011208
27033,0.011204
27037,0.0112
27041,0.011196
27045,0.011192
27049,0.011188
27053,0.011184
27057,0.01118
27061,0.011176
27065,0.011172
27069,0.011168
27073,0.011164
27077,0.01116
27081,0.011156
27085,0.011152
27089,0.011148
27093,0.011144
27097,0.01114
27101,0.011136
27105,0.011132
27109,0.011128
27113,0.011124
27117,0.01112
27121,0.011116
27125,0.011112
27129,0.011108
27133,0.011104
27137,0.0111
27141,0.011096
27145,0.011092
27149,0.011088
27153,0.011084
27157,0.01108
27161,0.011077
27165,0.011073
27169,0.011069
27173,0.011065
27177,0.011061
27181,0.011057
27185,0.011053
27189,0.011049
27193,0.011045
27197,0.011041
27201,0.011037
27205,0.011033
27209,0.011029
27213,0.011025
27217,0.011022
27221,0.011018
27225,0.011014
27229,0.01101
27233,0.011006
27237,0.011002
27241,0.010998
27245,0.010994
27249,0.01099
27253,0.010987
27257,0.010983
27261,0.010979
27265,0.010975
27269,0.010971
27273,0.010967
27277,0.010963
27281,0.010959
27285,0.010956
27289,0.010952
27293,0.010948
27297,0.010944
27301,0.01094
27305,0.010936
27309,0.010932
27313,0.010929
27317,0.010925
27321,0.010921
27325,0.010917
27329,0.010913
27333,0.010909
27337,0.010905
27341,0.010902
27345,0.010898
27349,0.010894
27353,0.01089
27357,0.010886
27361,0.010883
27365,0.010879
27369,0.010875
27373,0.010871
27377,0.010867
27381,0.010863
27385,0.01086
27389,0.010856
27393,0.010852
27397,0.010848
27401,0.010844
27405,0.010841
27409,0.010837
27413,0.010833
27417,0.010829
27421,0.010826
27425,0.010822
27429,0.010818
27433,0.010814
27437,0.01081
27441,0.010807
27445,0.010803
27449,0.010799
27453,0.010795
27457,0.010792
27461,0.010788
27465,0.010784
27469,0.01078
27473,0.010777
27477,0.010773
27481,0.010769
27485,0.010765
27489,0.010762
27493,0.010758
27497,0.010754
27501,0.01075
27505,0.010747
27509,0.010743
27513,0.010739
27517,0.010735
27521,0.010732
27525,0.010728
27529,0.010724
27533,0.01072
27537,0.010717
27541,0.010713
27545,0.010709
27549,0.010706
27553,0.010702
27557,0.010698
27561,0.010695
27565,0.010691
27569,0.010687
27573,0.010683
27577,0.01068
27581,0.010676
27585,0.010672
27589,0.010669
27593,0.010665
27597,0.010661
27601,0.010658
27605,0.010654
27609,0.01065
27613,0.010647
27617,0.010643
27621,0.010639
27625,0.010636
27629,0.010632
27633,0.010628
27637,0.010625
27641,0.010621
27645,0.010617
27649,0.010614
27653,0.01061
27657,0.010606
27661,0.010603
27665,0.010599
27669,0.010595
27673,0.010592
27677,0.010588
27681,0.010584
27685,0.010581
27689,0.010577
27693,0.010574
27697,0.01057
27701,0.010566
27705,0.010563
27709,0.010559
27713,0.010555
27717,0.010552
27721,0.010548
27725,0.010545
27729,0.010541
27733,0.010537
27737,0.010534
27741,0.01053
27745,0.010527
27749,0.010523
27753,0.010519
27757,0.010516
27761,0.010512
27765,0.010509
27769,0.010505
27773,0.010501
27777,0.010498
27781,0.010494
27785,0.010491
27789,0.010487
27793,0.010484
27797,0.01048
27801,0.010476
27805,0.010473
27809,0.010469
27813,0.010466
27817,0.010462
27821,0.010459
27825,0.010455
27829,0.010451
27833,0.010448
27837,0.010444
27841,0.010441
27845,0.010437
27849,0.010434
27853,0.01043
27857,0.010427
27861,0.010423
27865,0.01042
27869,0.010416
27873,0.010413
27877,0.010409
27881,0.010405
27885,0.010402
27889,0.010398
27893,0.010395
27897,0.010391
27901,0.010388
27905,0.010384
27909,0.010381
27913,0.010377
27917,0.010374
27921,0.01037
27925,0.010367
27929,0.010363
27933,0.01036
27937,0.010356
27941,0.010353
27945,0.010349
27949,0.010346
27953,0.010342
27957,0.010339
27961,0.010335
27965,0.010332
27969,0.010328
27973,0.010325
27977,0.010321
27981,0.010318
27985,0.010315
27989,0.010311
27993,0.010308
27997,0.010304
28001,0.010301
28005,0.010297
28009,0.010294
28013,0.01029
28017,0.010287
28021,0.010283
28025,0.01028
28029,0.010276
28033,0.010273
28037,0.01027
28041,0.010266
28045,0.010263
28049,0.010259
28053,0.010256
28057,0.010252
28061,0.010249
28065,0.010246
28069,0.010242
28073,0.010239
28077,0.010235
28081,0.010232
28085,0.010228
28089,0.010225
28093,0.010222
28097,0.010218
